ID,X,Y,residual_log,residual_orig,MAE_log,MAE_orig,y_pred_log,y_pred_orig,Avg_AVGIL,lux,DN,LV
594,114.168209,22.32571287,0.4263907968938567,16.70408103639906,0.4263907968938567,16.70408103639906,3.505434835830469,33.29591896360094,53.55832672,50.0,1791,7
595,114.1681215,22.32612275,0.5628171717366746,23.102280474757684,0.5628171717366746,23.102280474757684,3.462534518998475,31.897719525242316,52.31161499,55.0,1951,7
596,114.1679577,22.32647748,0.14144433783789312,5.5068942581876215,0.14144433783789312,5.5068942581876215,3.7571556471905447,42.82643907181238,61.48371124,48.33333333,1847,7
597,114.1678065,22.32630367,0.05815966506802228,1.7873682842668117,0.05815966506802228,1.7873682842668117,3.8404403199604156,46.54596504573319,64.35163498,48.33333333,1847,7
598,114.1678495,22.32649284,0.1915469328496271,7.599743615802559,0.1915469328496271,7.599743615802559,3.7070530521788108,40.73358971419744,59.81940842,48.33333333,1847,7
599,114.1681215,22.32612275,0.6483393451748363,28.102280474757684,0.6483393451748363,28.102280474757684,3.462534518998475,31.897719525242316,52.31161499,60.0,1951,7
600,114.1679577,22.32647748,0.14144433783789312,5.5068942581876215,0.14144433783789312,5.5068942581876215,3.7571556471905447,42.82643907181238,61.48371124,48.33333333,1847,7
601,114.1680612,22.32645359,0.2167960853697224,6.601329201510332,0.2167960853697224,6.601329201510332,3.446765560759924,31.39867079848967,51.86055374,38.0,1760,7
602,114.1678065,22.32630367,0.05815966506802228,1.7873682842668117,0.05815966506802228,1.7873682842668117,3.8404403199604156,46.54596504573319,64.35163498,48.33333333,1847,7
603,114.1678495,22.32649284,0.1915469328496271,7.599743615802559,0.1915469328496271,7.599743615802559,3.7070530521788108,40.73358971419744,59.81940842,48.33333333,1847,7
604,114.1677878,22.32649705,0.4620969148188654,17.25524330171976,0.4620969148188654,17.25524330171976,3.4365030702095725,31.078090028280243,51.56905365,48.33333333,1847,7
605,114.1673386,22.32647206,0.4878947899706323,15.601549223476493,0.4878947899706323,15.601549223476493,3.27330532572293,26.398450776523507,47.14374542,42.0,1528,6
606,114.1673386,22.32647206,0.4878947899706323,15.601549223476493,0.4878947899706323,15.601549223476493,3.27330532572293,26.398450776523507,47.14374542,42.0,1528,6
607,114.1678495,22.32649284,0.1915469328496271,7.599743615802559,0.1915469328496271,7.599743615802559,3.7070530521788108,40.73358971419744,59.81940842,48.33333333,1847,7
608,114.1677878,22.32649705,0.4620969148188654,17.25524330171976,0.4620969148188654,17.25524330171976,3.4365030702095725,31.078090028280243,51.56905365,48.33333333,1847,7
609,114.1673386,22.32647206,0.4878947899706323,15.601549223476493,0.4878947899706323,15.601549223476493,3.27330532572293,26.398450776523507,47.14374542,42.0,1528,6
610,114.1671988,22.32646531,-0.09332532175443609,-3.543289359677054,0.09332532175443609,3.543289359677054,3.351421859775918,28.543289359677054,49.2134552,25.0,999,5
611,114.1671988,22.32646531,-0.019217349600714417,-1.543289359677054,0.019217349600714417,1.543289359677054,3.351421859775918,28.543289359677054,49.2134552,27.0,999,5
612,114.1668803,22.326452,-0.07294306779183168,-2.816063078636315,0.07294306779183168,2.816063078636315,3.2509968981397774,25.816063078636315,46.5684967,23.0,999,5
613,114.1668803,22.326452,0.0070996398817047,-0.816063078636315,0.0070996398817047,0.816063078636315,3.2509968981397774,25.816063078636315,46.5684967,25.0,999,5
614,114.1671988,22.32646531,0.07972815777768671,0.22612284004644145,0.07972815777768671,0.22612284004644145,2.6928605644620944,14.773877159953559,34.2134552,15.0,999,5
615,114.1668803,22.326452,-0.20647446041635442,-5.816063078636315,0.20647446041635442,5.816063078636315,3.2509968981397774,25.816063078636315,46.5684967,20.0,999,5
616,114.1668803,22.326452,0.22463901565345568,2.21912763762759,0.22463901565345568,2.21912763762759,2.5479497065863255,12.78087236237241,31.5684967,15.0,999,5
617,114.1668803,22.326452,0.05473997885805826,-0.28087236237240987,0.05473997885805826,0.28087236237240987,2.5479497065863255,12.78087236237241,31.5684967,12.5,999,5
618,114.1668803,22.326452,-0.1500544337879548,-2.78087236237241,0.1500544337879548,2.78087236237241,2.5479497065863255,12.78087236237241,31.5684967,10.0,999,5
619,114.1661723,22.32624414,-0.14453346889468754,-3.9545069850972787,0.14453346889468754,3.9545069850972787,3.088972448061128,21.95450698509728,42.59169006,18.0,938,5
620,114.1661723,22.32624414,-0.14453346889468754,-3.9545069850972787,0.14453346889468754,3.9545069850972787,3.088972448061128,21.95450698509728,42.59169006,18.0,938,5
621,114.1661304,22.32634823,0.0658935458066745,0.21162003160893406,0.0658935458066745,0.21162003160893406,2.8785454333597658,17.788379968391066,37.91895676,18.0,938,5
622,114.1660006,22.32630921,-0.3841074747654569,-10.366064774968802,0.3841074747654569,10.366064774968802,3.379839748319448,29.3660647749688,49.98826599,19.0,840,5
623,114.1658921,22.32634939,-0.3854153656770678,-10.404497511632737,0.3854153656770678,10.404497511632737,3.3811476392310587,29.404497511632737,50.02421188,19.0,840,5
624,114.1660539,22.32641894,-0.26565082643367655,-7.08559118444386,0.26565082643367655,7.08559118444386,3.2613830999876674,26.08559118444386,46.83545685,19.0,840,5
625,114.1658921,22.32634939,-0.3854153656770678,-10.404497511632737,0.3854153656770678,10.404497511632737,3.3811476392310587,29.404497511632737,50.02421188,19.0,840,5
626,114.1658329,22.32640988,-0.4116148713976986,-11.18506135721147,0.4116148713976986,11.18506135721147,3.4073471449516894,30.18506135721147,50.7496376,19.0,840,5
627,114.1658329,22.32640988,-0.4116148713976986,-11.18506135721147,0.4116148713976986,11.18506135721147,3.4073471449516894,30.18506135721147,50.7496376,19.0,840,5
628,114.1661723,22.32624414,-0.14453346889468754,-3.9545069850972787,0.14453346889468754,3.9545069850972787,3.088972448061128,21.95450698509728,42.59169006,18.0,938,5
629,114.1661304,22.32634823,0.0658935458066745,0.21162003160893406,0.0658935458066745,0.21162003160893406,2.8785454333597658,17.788379968391066,37.91895676,18.0,938,5
630,114.1660006,22.32630921,-0.3841074747654569,-10.366064774968802,0.3841074747654569,10.366064774968802,3.379839748319448,29.3660647749688,49.98826599,19.0,840,5
631,114.1660539,22.32641894,-0.26565082643367655,-7.08559118444386,0.26565082643367655,7.08559118444386,3.2613830999876674,26.08559118444386,46.83545685,19.0,840,5
632,114.1660539,22.32641894,-0.26565082643367655,-7.08559118444386,0.26565082643367655,7.08559118444386,3.2613830999876674,26.08559118444386,46.83545685,19.0,840,5
633,114.1660539,22.32641894,-0.26565082643367655,-7.08559118444386,0.26565082643367655,7.08559118444386,3.2613830999876674,26.08559118444386,46.83545685,19.0,840,5
634,114.1658921,22.32634939,-0.3854153656770678,-10.404497511632737,0.3854153656770678,10.404497511632737,3.3811476392310587,29.404497511632737,50.02421188,19.0,840,5
635,114.1658329,22.32640988,-0.4116148713976986,-11.18506135721147,0.4116148713976986,11.18506135721147,3.4073471449516894,30.18506135721147,50.7496376,19.0,840,5
636,114.1658921,22.32634939,-0.3854153656770678,-10.404497511632737,0.3854153656770678,10.404497511632737,3.3811476392310587,29.404497511632737,50.02421188,19.0,840,5
637,114.1658329,22.32640988,-0.4116148713976986,-11.18506135721147,0.4116148713976986,11.18506135721147,3.4073471449516894,30.18506135721147,50.7496376,19.0,840,5
638,114.1652849,22.32638785,-1.2515075766955404,-25.956088855618354,1.2515075766955404,25.956088855618354,3.5540926696895863,34.956088855618354,55.00767899,9.0,742,4
