ID,X,Y,residual_log,residual_orig,MAE_log,MAE_orig,y_pred_log,y_pred_orig,DN,lux,DN,LV
36,114.169075,22.31514722,0.40783883250168884,22.778889708646673,0.40783883250168884,22.778889708646673,3.8548410445396266,47.22111029135333,2252,70.0,2252,8
37,114.169075,22.31515,0.3195462253560102,16.778889708646673,0.3195462253560102,16.778889708646673,3.8548410445396266,47.22111029135333,2252,64.0,2252,8
38,114.1690139,22.31519722,0.03697925357099985,0.7788897086466733,0.03697925357099985,0.7788897086466733,3.8548410445396266,47.22111029135333,2252,48.0,2252,8
39,114.1690056,22.31519444,-0.21725488481324096,-10.221110291353327,0.21725488481324096,10.221110291353327,3.8548410445396266,47.22111029135333,2252,37.0,2252,8
40,114.1689528,22.31518611,-0.2994929830502131,-13.221110291353327,0.2994929830502131,13.221110291353327,3.8548410445396266,47.22111029135333,2252,34.0,2252,8
41,114.1687167,22.31509722,0.16014039325168294,3.587250974082405,0.16014039325168294,3.587250974082405,3.2738468112334633,26.412749025917595,1297,30.0,1297,6
42,114.1685417,22.31511111,-0.054970986365262764,-2.412749025917595,0.054970986365262764,2.412749025917595,3.2738468112334633,26.412749025917595,1297,24.0,1297,6
43,114.1685417,22.31511111,-0.18280435787514726,-5.412749025917595,0.18280435787514726,5.412749025917595,3.2738468112334633,26.412749025917595,1297,21.0,1297,6
44,114.1685417,22.31511389,-0.18280435787514726,-5.412749025917595,0.18280435787514726,5.412749025917595,3.2738468112334633,26.412749025917595,1297,21.0,1297,6
45,114.1684889,22.31510278,0.3605091678078325,5.053576356657942,0.3605091678078325,5.053576356657942,2.6352231057461584,13.946423643342058,707,19.0,707,4
46,114.1684806,22.31510278,0.4558193476121577,7.053576356657942,0.4558193476121577,7.053576356657942,2.6352231057461584,13.946423643342058,707,21.0,707,4
47,114.1684556,22.31500556,0.5428307246017874,9.053576356657942,0.5428307246017874,9.053576356657942,2.6352231057461584,13.946423643342058,707,23.0,707,4
48,114.1684556,22.31501944,0.40929933197726465,6.053576356657942,0.40929933197726465,6.053576356657942,2.6352231057461584,13.946423643342058,707,20.0,707,4
49,114.1685417,22.31464444,-0.1499933266692408,-3.5892238311994262,0.1499933266692408,3.5892238311994262,2.922582048909022,18.589223831199426,929,15.0,929,5
50,114.1685417,22.31462222,-0.08936870485280579,-2.5892238311994262,0.08936870485280579,2.5892238311994262,2.922582048909022,18.589223831199426,929,16.0,929,5
51,114.1686694,22.31429167,-0.10603873418053888,-2.6779741427483046,0.10603873418053888,2.6779741427483046,2.814088935282749,16.677974142748305,838,14.0,838,5
52,114.1686694,22.31428611,0.1303500438836913,1.3220258572516954,0.1303500438836913,1.3220258572516954,2.814088935282749,16.677974142748305,838,18.0,838,5
53,114.1686778,22.31428611,0.4440076027387332,8.322025857251695,0.4440076027387332,8.322025857251695,2.814088935282749,16.677974142748305,838,25.0,838,5
54,114.1686778,22.31428889,0.2769535180755671,4.322025857251695,0.2769535180755671,4.322025857251695,2.814088935282749,16.677974142748305,838,21.0,838,5
55,114.1682278,22.31419444,0.1349728428520085,1.5252072071491831,0.1349728428520085,1.5252072071491831,2.8607594307019824,17.474792792850817,876,19.0,876,5
56,114.1682194,22.314175,-0.375852780913982,-6.474792792850817,0.375852780913982,6.474792792850817,2.8607594307019824,17.474792792850817,876,11.0,876,5
57,114.1682194,22.31417222,0.3973371073194998,7.525207207149183,0.3973371073194998,7.525207207149183,2.8607594307019824,17.474792792850817,876,25.0,876,5
58,114.1682194,22.31417222,0.5404379509601731,11.525207207149183,0.5404379509601731,11.525207207149183,2.8607594307019824,17.474792792850817,876,29.0,876,5
59,114.1682056,22.31418056,0.7227595077541276,17.525207207149183,0.7227595077541276,17.525207207149183,2.8607594307019824,17.474792792850817,876,35.0,876,5
60,114.1682056,22.31418056,0.6357481307644979,14.525207207149183,0.6357481307644979,14.525207207149183,2.8607594307019824,17.474792792850817,876,32.0,876,5
61,114.1682056,22.31418056,0.6049764720977442,13.525207207149183,0.6049764720977442,13.525207207149183,2.8607594307019824,17.474792792850817,876,31.0,876,5
62,114.1682056,22.31419444,0.3973371073194998,7.525207207149183,0.3973371073194998,7.525207207149183,2.8607594307019824,17.474792792850817,876,25.0,876,5
63,114.1682444,22.31366111,-0.016229077321485263,-1.2945067139271735,0.016229077321485263,1.2945067139271735,2.90660083521765,18.294506713927174,915,17.0,915,5
64,114.1682528,22.31362778,-0.07338749116143362,-2.2945067139271735,0.07338749116143362,2.2945067139271735,2.90660083521765,18.294506713927174,915,16.0,915,5
65,114.1683111,22.31349444,-0.2431778267300353,-5.404726169023721,0.2431778267300353,5.404726169023721,3.0157665489698164,20.40472616902372,1015,15.0,1015,5
66,114.1683111,22.31350556,0.11972766695933323,1.5952738309762786,0.11972766695933323,1.5952738309762786,3.0157665489698164,20.40472616902372,1015,22.0,1015,5
67,114.168525,22.31350278,0.04179578113934301,-0.058509256847830926,0.04179578113934301,0.058509256847830926,3.0936984347898067,22.05850925684783,1093,22.0,1093,5
68,114.1688083,22.31361389,-0.13941062244594216,-3.24394079564296,0.13941062244594216,3.24394079564296,2.847460823548152,17.24394079564296,865,14.0,865,5
69,114.1688,22.313825,0.1970616141752708,2.75605920435704,0.1970616141752708,2.75605920435704,2.847460823548152,17.24394079564296,865,20.0,865,5
70,114.1687083,22.31423056,0.6661851046216634,12.617396218407539,0.6661851046216634,12.617396218407539,2.6660194055535404,14.382603781592461,728,27.0,728,4
71,114.1690667,22.31436389,0.2043937954763062,4.1760433475804,0.2043937954763062,4.1760433475804,3.1278107146988976,22.8239566524196,1129,27.0,1129,5
72,114.1690667,22.31436111,0.36869684676758263,9.1760433475804,0.36869684676758263,9.1760433475804,3.1278107146988976,22.8239566524196,1129,32.0,1129,5
73,114.1691972,22.31447222,1.015324011692635,39.1760433475804,1.015324011692635,39.1760433475804,3.1278107146988976,22.8239566524196,1129,62.0,1129,5
74,114.1689972,22.31473611,0.6274615007176387,23.234833876781916,0.6274615007176387,23.234833876781916,3.323782217863789,27.765166123218084,1360,51.0,1360,6
75,114.1690139,22.31478889,0.9103242867334709,40.23483387678192,0.9103242867334709,40.23483387678192,3.323782217863789,27.765166123218084,1360,68.0,1360,6
76,114.1690056,22.3148,0.8658725241626364,37.23483387678192,0.8658725241626364,37.23483387678192,3.323782217863789,27.765166123218084,1360,65.0,1360,6
77,114.169175,22.31519167,-0.4875452145531525,-19.221110291353327,0.4875452145531525,19.221110291353327,3.8548410445396266,47.22111029135333,2252,28.0,2252,8
78,114.1700278,22.31537222,-0.39338612188414324,-28.955449454463988,0.39338612188414324,28.955449454463988,4.453829132430562,85.95544945446399,3977,57.0,3977,10
79,114.1700528,22.31537778,-0.6471666426602427,-41.95544945446399,0.6471666426602427,41.95544945446399,4.453829132430562,85.95544945446399,3977,44.0,3977,10
80,114.1700972,22.31531667,-0.6199759687483724,-41.36751839073192,0.6199759687483724,41.36751839073192,4.470123570458431,87.36751839073192,4039,46.0,4039,10
81,114.1699139,22.31365833,-0.5127479370741894,-21.096208106845623,0.5127479370741894,21.096208106845623,3.913945318736345,50.09620810684562,2382,29.0,2382,8
82,114.1699694,22.31368056,-0.4799581142511986,-20.096208106845623,0.4799581142511986,20.096208106845623,3.913945318736345,50.09620810684562,2382,30.0,2382,8
83,114.1695944,22.31330278,-1.0032398447415467,-18.271029213167246,1.0032398447415467,18.271029213167246,3.3058249377355926,27.271029213167246,1337,9.0,1337,6
84,114.1698389,22.31343611,0.7372751602066714,38.64040320215332,0.7372751602066714,38.64040320215332,3.5934581800796597,36.35959679784668,1757,75.0,1757,7
85,114.1698444,22.31344167,0.48407926382606004,21.640403202153323,0.48407926382606004,21.640403202153323,3.5934581800796597,36.35959679784668,1757,58.0,1757,7
86,114.1698611,22.31346111,0.5174156840936517,23.640403202153323,0.5174156840936517,23.640403202153323,3.5934581800796597,36.35959679784668,1757,60.0,1757,7
87,114.1698778,22.31348611,0.611234439311306,29.640403202153323,0.611234439311306,29.640403202153323,3.5934581800796597,36.35959679784668,1757,66.0,1757,7
88,114.1699889,22.31319167,0.3185648253484863,12.640403202153323,0.3185648253484863,12.640403202153323,3.5934581800796597,36.35959679784668,1757,49.0,1757,7
89,114.1699833,22.31317778,0.04412797964672599,0.6404032021533226,0.04412797964672599,0.6404032021533226,3.5934581800796597,36.35959679784668,1757,37.0,1757,7
90,114.1700139,22.31296111,0.1989180109679003,7.117230941445399,0.1989180109679003,7.117230941445399,3.6077444788024193,36.8827690585546,1781,44.0,1781,7
91,114.169975,22.31295,0.28407581930820713,11.1172309414454,0.28407581930820713,11.1172309414454,3.6077444788024193,36.8827690585546,1781,48.0,1781,7
92,114.1699528,22.31293889,0.28407581930820713,11.1172309414454,0.28407581930820713,11.1172309414454,3.6077444788024193,36.8827690585546,1781,48.0,1781,7
93,114.1698694,22.31289722,0.08113497531151692,2.117230941445399,0.08113497531151692,2.117230941445399,3.6077444788024193,36.8827690585546,1781,39.0,1781,7
94,114.1700056,22.31299167,-0.052396417313005816,-2.882769058554601,0.052396417313005816,2.882769058554601,3.6077444788024193,36.8827690585546,1781,34.0,1781,7
95,114.1699139,22.313725,0.7110274945479258,50.90379189315438,0.7110274945479258,50.90379189315438,3.913945318736345,50.09620810684562,2382,101.0,2382,8
96,114.1703111,22.31390278,1.2098086455564658,136.54214813222112,1.2098086455564658,136.54214813222112,4.068306013674051,58.457851867778885,2758,195.0,2758,9
97,114.1703278,22.31385278,0.6852841774323135,56.542148132221115,0.6852841774323135,56.542148132221115,4.068306013674051,58.457851867778885,2758,115.0,2758,9
98,114.1703278,22.31385278,-0.48478707521794107,-23.457851867778885,0.48478707521794107,23.457851867778885,4.068306013674051,58.457851867778885,2758,35.0,2758,9
99,114.1703806,22.31386944,-0.33063639539068257,-17.457851867778885,0.33063639539068257,17.457851867778885,4.068306013674051,58.457851867778885,2758,41.0,2758,9
100,114.1702889,22.31414722,-0.17648571556342452,-10.457851867778885,0.17648571556342452,10.457851867778885,4.068306013674051,58.457851867778885,2758,48.0,2758,9
101,114.1702889,22.31416944,0.3625107851692624,24.542148132221115,0.3625107851692624,24.542148132221115,4.068306013674051,58.457851867778885,2758,83.0,2758,9
102,114.1702278,22.31446389,-0.8000355663574736,-37.76860252853008,0.8000355663574736,37.76860252853008,4.201232948019629,66.76860252853008,3129,29.0,3129,9
103,114.1702417,22.31458889,-1.0452247633199274,-58.165168302313035,1.0452247633199274,58.165168302313035,4.479211967805074,88.16516830231303,4074,30.0,4074,10
104,114.1701889,22.31458333,-0.6505705713159786,-43.165168302313035,0.6505705713159786,43.165168302313035,4.479211967805074,88.16516830231303,4074,45.0,4074,10
105,114.1701889,22.31458889,-0.401674523899354,-30.165168302313035,0.401674523899354,30.165168302313035,4.479211967805074,88.16516830231303,4074,58.0,4074,10
106,114.1702278,22.31459444,-0.5873916696944472,-40.165168302313035,0.5873916696944472,40.165168302313035,4.479211967805074,88.16516830231303,4074,48.0,4074,10
107,114.1703028,22.314575,-0.6080109568971825,-41.165168302313035,0.6080109568971825,41.165168302313035,4.479211967805074,88.16516830231303,4074,47.0,4074,10
108,114.1704944,22.31456111,0.5347510895070302,59.88518213441057,0.5347510895070302,59.88518213441057,4.455681497271706,86.11481786558943,3984,146.0,3984,10
109,114.1704861,22.31455833,0.9425919829079366,136.33625470734484,0.9425919829079366,136.33625470734484,4.473508419296484,87.66374529265516,4052,224.0,4052,10
110,114.1705472,22.31455556,0.35480531800581794,36.336254707344835,0.35480531800581794,36.336254707344835,4.473508419296484,87.66374529265516,4052,124.0,4052,10
111,114.1704861,22.31461111,-0.12494815698537476,-11.11481786558943,0.12494815698537476,11.11481786558943,4.455681497271706,86.11481786558943,3984,75.0,3984,10
112,114.1702361,22.31487778,-1.2603361429368731,-64.16516830231303,1.2603361429368731,64.16516830231303,4.479211967805074,88.16516830231303,4074,24.0,4074,10
113,114.1702111,22.31500833,-0.12198591067411968,-11.119578384662248,0.12198591067411968,11.119578384662248,4.478694737363711,88.11957838466225,4072,77.0,4072,10
114,114.1702111,22.31501111,-0.3198116540040399,-25.119578384662248,0.3198116540040399,25.119578384662248,4.478694737363711,88.11957838466225,4072,63.0,4072,10
115,114.1702111,22.31501111,-0.23019949531435202,-19.119578384662248,0.23019949531435202,19.119578384662248,4.478694737363711,88.11957838466225,4072,69.0,4072,10
116,114.1701806,22.31516111,-0.012786618709127673,-2.1195783846622476,0.012786618709127673,2.1195783846622476,4.478694737363711,88.11957838466225,4072,86.0,4072,10
117,114.1701806,22.31517222,-0.3043074674680746,-24.119578384662248,0.3043074674680746,24.119578384662248,4.478694737363711,88.11957838466225,4072,64.0,4072,10
118,114.1699139,22.31537778,-0.6036815307205039,-39.95544945446399,0.6036815307205039,39.95544945446399,4.453829132430562,85.95544945446399,3977,46.0,3977,10
119,114.1707222,22.31543056,0.22541336871482542,21.199517411547276,0.22541336871482542,21.199517411547276,4.475066997077591,87.80048258845272,4058,109.0,4058,10
120,114.1706778,22.31544722,0.42277280287332,45.199517411547276,0.42277280287332,45.199517411547276,4.475066997077591,87.80048258845272,4058,133.0,4058,10
121,114.1707,22.31544444,0.3040564960339385,30.199517411547276,0.3040564960339385,30.199517411547276,4.475066997077591,87.80048258845272,4058,118.0,4058,10
122,114.1706694,22.31574444,0.6710185317460846,82.58691156096882,0.6710185317460846,82.58691156096882,4.470645024756576,87.41308843903118,4041,170.0,4041,10
123,114.1706306,22.31577778,0.5197875620221604,58.586911560968815,0.5197875620221604,58.586911560968815,4.470645024756576,87.41308843903118,4041,146.0,4041,10
124,114.1706556,22.31587778,0.5399902693396799,61.586911560968815,0.5399902693396799,61.586911560968815,4.470645024756576,87.41308843903118,4041,149.0,4041,10
125,114.1706167,22.31603889,0.06378068866702069,4.746401438819319,0.06378068866702069,4.746401438819319,4.468818804486236,87.25359856118068,4034,92.0,4034,10
126,114.1706083,22.31609167,-0.5976177935783444,-40.25359856118068,0.5976177935783444,40.25359856118068,4.468818804486236,87.25359856118068,4034,47.0,4034,10
127,114.1706028,22.31610833,-0.6401774079971405,-42.25359856118068,0.6401774079971405,42.25359856118068,4.468818804486236,87.25359856118068,4034,45.0,4034,10
128,114.1705111,22.31656944,-0.8886355288199081,-51.11332385045111,0.8886355288199081,51.11332385045111,4.443983590309322,85.11332385045111,3940,34.0,3940,10
129,114.1704722,22.316625,-1.1800085562197866,-61.86885530004308,1.1800085562197866,61.86885530004308,4.475845422224116,87.86885530004308,4061,26.0,4061,10
130,114.1704639,22.31663056,-0.9494848976079542,-54.86885530004308,0.9494848976079542,54.86885530004308,4.475845422224116,87.86885530004308,4061,33.0,4061,10
131,114.1704333,22.31662222,-0.8649275095798914,-51.86885530004308,0.8649275095798914,51.86885530004308,4.475845422224116,87.86885530004308,4061,36.0,4061,10
132,114.1703722,22.31662222,-0.54401978949979,-37.86885530004308,0.54401978949979,37.86885530004308,4.475845422224116,87.86885530004308,4061,50.0,4061,10
133,114.1702806,22.31662778,-0.6046444113162246,-40.86885530004308,0.6046444113162246,40.86885530004308,4.475845422224116,87.86885530004308,4061,47.0,4061,10
134,114.17025,22.31663056,-0.39830797831839604,-29.86885530004308,0.39830797831839604,29.86885530004308,4.475845422224116,87.86885530004308,4061,58.0,4061,10
135,114.1702417,22.31662222,-0.24173891762685606,-19.86885530004308,0.24173891762685606,19.86885530004308,4.475845422224116,87.86885530004308,4061,68.0,4061,10
136,114.1700667,22.31653889,0.9316196949943656,132.3386623885704,0.9316196949943656,132.3386623885704,4.462007851357996,86.66133761142957,4008,219.0,4008,10
137,114.1700667,22.31655556,0.9760714575651992,142.3386623885704,0.9760714575651992,142.3386623885704,4.462007851357996,86.66133761142957,4008,229.0,4008,10
138,114.1700806,22.31653889,0.8462598460432087,114.33866238857043,0.8462598460432087,114.33866238857043,4.462007851357996,86.66133761142957,4008,201.0,4008,10
139,114.1700972,22.31652778,0.3742740555934816,38.33866238857043,0.3742740555934816,38.33866238857043,4.462007851357996,86.66133761142957,4008,125.0,4008,10
140,114.1700972,22.31651389,0.08128693091200745,6.338662388570427,0.08128693091200745,6.338662388570427,4.462007851357996,86.66133761142957,4008,93.0,4008,10
141,114.1700806,22.31650556,-0.09255999889097488,-8.661337611429573,0.09255999889097488,8.661337611429573,4.462007851357996,86.66133761142957,4008,78.0,4008,10
142,114.1700667,22.31632222,-0.41685201675546857,-30.47914482591233,0.41685201675546857,30.47914482591233,4.459903284590019,86.47914482591233,4000,56.0,4000,10
143,114.1698389,22.31536944,0.4440106675203488,47.04455054553601,0.4440106675203488,47.04455054553601,4.453829132430562,85.95544945446399,3977,133.0,3977,10
144,114.1698528,22.31536944,-0.1363410188942522,-11.955449454463988,0.1363410188942522,11.955449454463988,4.453829132430562,85.95544945446399,3977,74.0,3977,10
145,114.1698778,22.31537222,-0.29494604907089084,-22.955449454463988,0.29494604907089084,22.955449454463988,4.453829132430562,85.95544945446399,3977,63.0,3977,10
146,114.1699139,22.31537778,-0.6036815307205039,-39.95544945446399,0.6036815307205039,39.95544945446399,4.453829132430562,85.95544945446399,3977,46.0,3977,10
147,114.1700222,22.31537778,-0.842911219786338,-49.95544945446399,0.842911219786338,49.95544945446399,4.453829132430562,85.95544945446399,3977,36.0,3977,10
148,114.1700222,22.31537778,-0.44649594719809116,-31.955449454463988,0.44649594719809116,31.955449454463988,4.453829132430562,85.95544945446399,3977,54.0,3977,10
149,114.1845489,22.27989416,0.5125846616411271,58.35606526071824,0.5125846616411271,58.35606526071824,4.4846276121229875,88.64393473928176,4095,147.0,4095,10
150,114.1845489,22.27989416,0.5125846616411271,58.35606526071824,0.5125846616411271,58.35606526071824,4.4846276121229875,88.64393473928176,4095,147.0,4095,10
151,114.1845489,22.27989416,0.22490258918934636,21.35606526071824,0.22490258918934636,21.35606526071824,4.4846276121229875,88.64393473928176,4095,110.0,4095,10
152,114.1845489,22.27989416,0.22490258918934636,21.35606526071824,0.22490258918934636,21.35606526071824,4.4846276121229875,88.64393473928176,4095,110.0,4095,10
153,114.1845489,22.27989416,0.3111629334737538,31.35606526071824,0.3111629334737538,31.35606526071824,4.4846276121229875,88.64393473928176,4095,120.0,4095,10
154,114.1845489,22.27989416,0.3111629334737538,31.35606526071824,0.3111629334737538,31.35606526071824,4.4846276121229875,88.64393473928176,4095,120.0,4095,10
155,114.1855914,22.28051265,0.955784390931715,135.02319723592444,0.955784390931715,135.02319723592444,4.4423783105860375,84.97680276407557,3934,220.0,3934,10
156,114.1855914,22.28051265,0.955784390931715,135.02319723592444,0.955784390931715,135.02319723592444,4.4423783105860375,84.97680276407557,3934,220.0,3934,10
157,114.1855914,22.28051265,-0.2527235685596123,-19.976802764075572,0.2527235685596123,19.976802764075572,4.4423783105860375,84.97680276407557,3934,65.0,3934,10
158,114.1855914,22.28051265,-0.2527235685596123,-19.976802764075572,0.2527235685596123,19.976802764075572,4.4423783105860375,84.97680276407557,3934,65.0,3934,10
159,114.1855914,22.28051265,0.35341223501070385,35.02319723592443,0.35341223501070385,35.02319723592443,4.4423783105860375,84.97680276407557,3934,120.0,3934,10
160,114.1855914,22.28051265,0.35341223501070385,35.02319723592443,0.35341223501070385,35.02319723592443,4.4423783105860375,84.97680276407557,3934,120.0,3934,10
161,114.1855914,22.28051265,0.955784390931715,135.02319723592444,0.955784390931715,135.02319723592444,4.4423783105860375,84.97680276407557,3934,220.0,3934,10
162,114.1855914,22.28051265,0.955784390931715,135.02319723592444,0.955784390931715,135.02319723592444,4.4423783105860375,84.97680276407557,3934,220.0,3934,10
163,114.1866826,22.28093354,0.4165836279734547,40.22525963058743,0.4165836279734547,40.22525963058743,4.379206917623287,79.77474036941257,3705,120.0,3705,10
164,114.1866826,22.28093354,0.4303189454267651,41.313500240389416,0.4303189454267651,41.313500240389416,4.365471600169976,78.68649975961058,3657,120.0,3657,10
165,114.1866826,22.28093354,0.4165836279734547,40.22525963058743,0.4165836279734547,40.22525963058743,4.379206917623287,79.77474036941257,3705,120.0,3705,10
166,114.1866826,22.28093354,0.4165836279734547,40.22525963058743,0.4165836279734547,40.22525963058743,4.379206917623287,79.77474036941257,3705,120.0,3705,10
167,114.1866826,22.28093354,-1.0833700516189575,-53.77474036941257,1.0833700516189575,53.77474036941257,4.379206917623287,79.77474036941257,3705,26.0,3705,10
168,114.1866826,22.28093354,-1.0696347341656471,-52.686499759610584,1.0696347341656471,52.686499759610584,4.365471600169976,78.68649975961058,3657,26.0,3657,10
169,114.1866826,22.28093354,-1.0833700516189575,-53.77474036941257,1.0833700516189575,53.77474036941257,4.379206917623287,79.77474036941257,3705,26.0,3705,10
170,114.1866826,22.28093354,-1.0833700516189575,-53.77474036941257,1.0833700516189575,53.77474036941257,4.379206917623287,79.77474036941257,3705,26.0,3705,10
171,114.1866826,22.28093354,0.1640878646467172,13.22525963058743,0.1640878646467172,13.22525963058743,4.379206917623287,79.77474036941257,3705,93.0,3705,10
172,114.1866826,22.28093354,0.17782318210002757,14.313500240389416,0.17782318210002757,14.313500240389416,4.365471600169976,78.68649975961058,3657,93.0,3657,10
173,114.1866826,22.28093354,0.1640878646467172,13.22525963058743,0.1640878646467172,13.22525963058743,4.379206917623287,79.77474036941257,3705,93.0,3705,10
174,114.1866826,22.28093354,0.1640878646467172,13.22525963058743,0.1640878646467172,13.22525963058743,4.379206917623287,79.77474036941257,3705,93.0,3705,10
175,114.1875983,22.28070292,-1.4161153491195662,-50.937285551089644,1.4161153491195662,50.937285551089644,4.188704071359347,65.93728555108964,3092,15.0,3092,9
176,114.1875983,22.28070292,-1.1960621167685086,-37.91309437798288,1.1960621167685086,37.91309437798288,3.9686508390082897,52.91309437798288,2509,15.0,2509,9
177,114.1875983,22.28070292,-1.4161153491195662,-50.937285551089644,1.4161153491195662,50.937285551089644,4.188704071359347,65.93728555108964,3092,15.0,3092,9
178,114.1875983,22.28070292,-0.47513200465503935,-25.937285551089644,0.47513200465503935,25.937285551089644,4.188704071359347,65.93728555108964,3092,40.0,3092,9
179,114.1875983,22.28070292,-0.2550787723039818,-12.91309437798288,0.2550787723039818,12.91309437798288,3.9686508390082897,52.91309437798288,2509,40.0,2509,9
180,114.1875983,22.28070292,-0.47513200465503935,-25.937285551089644,0.47513200465503935,25.937285551089644,4.188704071359347,65.93728555108964,3092,40.0,3092,9
